2375,1500,3.0
2430,1500,4.0
2660,1500,4.0
2675,1500,1.0
2866,1500,3.0
2913,1500,4.0
3151,1500,4.0
3165,1500,3.0
3269,1500,4.0
3418,1500,4.0
3538,1500,4.0
3638,1500,3.0
3706,1500,3.0
4207,1500,3.0
4432,1500,5.0
4640,1500,5.0
4847,1500,5.0
4849,1500,3.0
4932,1500,3.0
28,1527,5.0
48,1527,5.0
222,1527,2.0
923,1527,3.0
1123,1527,4.0
1202,1527,2.0
1406,1527,3.0
1615,1527,3.0
1744,1527,3.0
1889,1527,4.0
2290,1527,5.0
2532,1527,5.0
2756,1527,5.0
2913,1527,5.0
2928,1527,4.0
3151,1527,4.0
3165,1527,3.0
3274,1527,3.0
3285,1527,3.0
3638,1527,2.0
3734,1527,3.0
3824,1527,1.0
3903,1527,2.0
4218,1527,3.0
4432,1527,5.0
111,1918,3.0
361,1918,3.0
442,1918,4.0
1100,1918,1.0
1202,1918,5.0
1289,1918,3.0
1305,1918,3.0
1406,1918,2.0
1744,1918,3.0
2015,1918,4.0
2342,1918,4.0
2660,1918,3.0
2913,1918,3.0
2955,1918,3.0
3151,1918,3.0
3274,1918,2.0
3290,1918,2.0
3541,1918,2.0
3862,1918,4.0
4432,1918,3.0
4546,1918,3.0
4847,1918,3.0
28,2000,4.0
361,2000,3.0
443,2000,5.0
638,2000,3.0
723,2000,3.0
949,2000,4.0
1046,2000,2.0
1202,2000,4.0
1406,2000,3.0
1615,2000,4.0
1744,2000,3.0
2015,2000,4.0
2284,2000,3.0
2344,2000,3.0
2512,2000,4.0
2528,2000,3.0
2640,2000,5.0
2660,2000,5.0
2757,2000,3.0
3151,2000,5.0
3165,2000,4.0
3253,2000,4.0
3285,2000,4.0
3290,2000,5.0
3316,2000,2.0
3538,2000,2.0
3541,2000,3.0
3824,2000,4.0
3893,2000,4.0
3903,2000,5.0
4432,2000,4.0
4441,2000,5.0
4496,2000,4.0
4640,2000,4.0
4847,2000,4.0
4932,2000,3.0
156,2128,4.0
442,2128,4.0
851,2128,2.0
1202,2128,3.0
1305,2128,3.0
1425,2128,3.0
1744,2128,4.0
1832,2128,3.0
2043,2128,4.0
2290,2128,4.0
2316,2128,3.0
2342,2128,3.0
2528,2128,3.0
2640,2128,4.0
2660,2128,4.0
2755,2128,4.0
2757,2128,3.0
2866,2128,3.0
2913,2128,3.0
2955,2128,4.0
3151,2128,3.0
3165,2128,4.0
3290,2128,5.0
3355,2128,3.0
3541,2128,3.0
3742,2128,4.0
4207,2128,4.0
4432,2128,2.0
4441,2128,3.0
4640,2128,4.0
4761,2128,3.0
4847,2128,4.0
28,2213,5.0
122,2213,3.0
276,2213,1.0
305,2213,5.0
361,2213,4.0
606,2213,3.0
723,2213,4.0
851,2213,5.0
907,2213,3.0
911,2213,4.0
1046,2213,3.0
1104,2213,4.0
1123,2213,5.0
1202,2213,5.0
1260,2213,4.0
1305,2213,3.0
1367,2213,4.0
1406,2213,5.0
1425,2213,4.0
1615,2213,5.0
1803,2213,4.0
1832,2213,3.0
1853,2213,4.0
1884,2213,4.0
1901,2213,5.0
1983,2213,5.0
2015,2213,3.0
2104,2213,4.0
2284,2213,4.0
2290,2213,5.0
2430,2213,5.0
2460,2213,5.0
2597,2213,3.0
2601,2213,5.0
2675,2213,3.0
2755,2213,4.0
2757,2213,4.0
2789,2213,4.0
2866,2213,5.0
2913,2213,4.0
2955,2213,3.0
3084,2213,3.0
3165,2213,4.0
3192,2213,4.0
3274,2213,5.0
3285,2213,5.0
3290,2213,5.0
3326,2213,4.0
3355,2213,3.0
3418,2213,3.0
3538,2213,4.0
3590,2213,4.0
3638,2213,5.0
3862,2213,5.0
4299,2213,3.0
4432,2213,5.0
4546,2213,4.0
4640,2213,5.0
4685,2213,3.0
4761,2213,4.0
4852,2213,4.0
4932,2213,4.0
395,2225,2.0
442,2225,3.0
1268,2225,2.0
1367,2225,3.0
1425,2225,4.0
1615,2225,4.0
1832,2225,3.0
1884,2225,2.0
2015,2225,2.0
2284,2225,3.0
2518,2225,5.0
2528,2225,3.0
2660,2225,5.0
2866,2225,3.0
2913,2225,3.0
3135,2225,3.0
3290,2225,5.0
3538,2225,3.0
3742,2225,4.0
4049,2225,5.0
4119,2225,3.0
4432,2225,5.0
4485,2225,3.0
4627,2225,4.0
4640,2225,5.0
4685,2225,3.0
4847,2225,5.0
4849,2225,5.0
28,2307,3.0
305,2307,3.0
442,2307,5.0
636,2307,4.0
1202,2307,4.0
1406,2307,4.0
1425,2307,3.0
1615,2307,5.0
1744,2307,4.0
2430,2307,4.0
2460,2307,2.0
2660,2307,5.0
2755,2307,4.0
2913,2307,4.0
3084,2307,3.0
3165,2307,4.0
3232,2307,5.0
3290,2307,3.0
3418,2307,3.0
3670,2307,3.0
3893,2307,4.0
4432,2307,2.0
4640,2307,5.0
4847,2307,5.0
4852,2307,2.0
443,2455,4.0
722,2455,2.0
1046,2455,3.0
1104,2455,3.0
1134,2455,3.0
1202,2455,3.0
1260,2455,3.0
1406,2455,3.0
1425,2455,3.0
1455,2455,3.0
1615,2455,5.0
1744,2455,4.0
1803,2455,3.0
1853,2455,4.0
1983,2455,3.0
2290,2455,4.0
2342,2455,3.0
2430,2455,4.0
2640,2455,3.0
2660,2455,4.0
2675,2455,3.0
2755,2455,4.0
2913,2455,3.0
3084,2455,3.0
3143,2455,3.0
3151,2455,3.0
3269,2455,4.0
3290,2455,4.0
3418,2455,4.0
3538,2455,2.0
3638,2455,3.0
3862,2455,2.0
4432,2455,4.0
4563,2455,3.0
4640,2455,3.0
4761,2455,3.0
4847,2455,4.0
4849,2455,4.0
4902,2455,3.0
4932,2455,3.0
305,2469,4.0
442,2469,5.0
443,2469,3.0
1092,2469,3.0
1202,2469,2.0
1256,2469,4.0
1406,2469,4.0
1425,2469,4.0
1482,2469,2.0
1615,2469,5.0
1744,2469,5.0
2104,2469,3.0
2660,2469,5.0
2866,2469,5.0
2913,2469,3.0
2955,2469,5.0
3151,2469,2.0
3253,2469,4.0
3290,2469,4.0
3326,2469,4.0
3418,2469,5.0
3538,2469,5.0
3638,2469,5.0
3743,2469,3.0
4049,2469,3.0
4144,2469,5.0
4299,2469,4.0
4405,2469,4.0
4432,2469,5.0
4640,2469,5.0
4847,2469,4.0
28,2678,2.0
398,2678,4.0
851,2678,4.0
1367,2678,5.0
1406,2678,3.0
1757,2678,5.0
1803,2678,4.0
1832,2678,3.0
1983,2678,5.0
2290,2678,4.0
2430,2678,4.0
2532,2678,4.0
2660,2678,5.0
2731,2678,3.0
2905,2678,2.0
2955,2678,4.0
3107,2678,5.0
3151,2678,3.0
3165,2678,3.0
3290,2678,3.0
3355,2678,3.0
3541,2678,3.0
3824,2678,3.0
4432,2678,3.0
4496,2678,3.0
4640,2678,5.0
4932,2678,2.0
681,2787,3.0
907,2787,4.0
1104,2787,3.0
1123,2787,4.0
1202,2787,4.0
1406,2787,4.0
1744,2787,2.0
1803,2787,1.0
1853,2787,3.0
1901,2787,4.0
2043,2787,5.0
2104,2787,1.0
2290,2787,4.0
2430,2787,4.0
2755,2787,5.0
2757,2787,5.0
3135,2787,2.0
3151,2787,5.0
3165,2787,1.0
3232,2787,4.0
3269,2787,4.0
3274,2787,4.0
3290,2787,5.0
3326,2787,1.0
3418,2787,1.0
3538,2787,1.0
3541,2787,4.0
3590,2787,3.0
3638,2787,4.0
3670,2787,4.0
3824,2787,4.0
3893,2787,4.0
3903,2787,4.0
4189,2787,1.0
4207,2787,5.0
4432,2787,1.0
4640,2787,4.0
4847,2787,5.0
28,2905,5.0
305,2905,4.0
636,2905,3.0
723,2905,3.0
1202,2905,3.0
1289,2905,2.0
1615,2905,5.0
1744,2905,5.0
1803,2905,4.0
1901,2905,5.0
1983,2905,5.0
2284,2905,2.0
2290,2905,5.0
2430,2905,5.0
2460,2905,4.0
2528,2905,5.0
2660,2905,5.0
2755,2905,4.0
2866,2905,4.0
2913,2905,5.0
3135,2905,3.0
3538,2905,5.0
3541,2905,3.0
3893,2905,3.0
4640,2905,5.0
4685,2905,2.0
4761,2905,3.0
4849,2905,2.0
28,2976,4.0
111,2976,3.0
127,2976,3.0
185,2976,3.0
442,2976,4.0
851,2976,4.0
1046,2976,4.0
1100,2976,3.0
1202,2976,4.0
1305,2976,3.0
1406,2976,3.0
1425,2976,3.0
1455,2976,4.0
1615,2976,5.0
1744,2976,4.0
1832,2976,3.0
1853,2976,4.0
1901,2976,3.0
2212,2976,3.0
2284,2976,3.0
2290,2976,5.0
2342,2976,3.0
2352,2976,3.0
2366,2976,3.0
2660,2976,4.0
2755,2976,3.0
2913,2976,3.0
2954,2976,3.0
3054,2976,3.0
3151,2976,3.0
3165,2976,3.0
3290,2976,4.0
3326,2976,3.0
3418,2976,4.0
3538,2976,4.0
3638,2976,4.0
3740,2976,3.0
3743,2976,4.0
3890,2976,3.0
4144,2976,3.0
4546,2976,3.0
4586,2976,3.0
4640,2976,4.0
4685,2976,3.0
4761,2976,3.0
4849,2976,4.0
638,3039,4.0
851,3039,3.0
930,3039,3.0
1123,3039,4.0
1202,3039,3.0
1406,3039,2.0
1744,3039,4.0
1757,3039,3.0
1901,3039,3.0
1983,3039,1.0
2290,3039,1.0
2342,3039,5.0
2375,3039,3.0
2640,3039,4.0
2660,3039,2.0
2731,3039,3.0
2757,3039,3.0
2913,3039,4.0
2955,3039,2.0
3084,3039,1.0
3151,3039,5.0
3165,3039,3.0
3232,3039,4.0
3274,3039,4.0
3285,3039,3.0
3326,3039,1.0
3355,3039,2.0
3541,3039,3.0
3590,3039,3.0
3670,3039,2.0
3824,3039,5.0
3893,3039,3.0
3903,3039,3.0
4064,3039,3.0
4207,3039,4.0
4432,3039,3.0
4441,3039,2.0
4569,3039,1.0
4640,3039,3.0
4761,3039,4.0
4852,3039,2.0
4932,3039,5.0
8,3321,1.0
28,3321,4.0
48,3321,4.0
96,3321,3.0
122,3321,1.0
127,3321,1.0
145,3321,1.0
156,3321,1.0
185,3321,2.0
305,3321,4.0
336,3321,1.0
361,3321,3.0
380,3321,1.0
442,3321,4.0
518,3321,2.0
577,3321,4.0
636,3321,4.0
655,3321,3.0
666,3321,1.0
681,3321,3.0
712,3321,3.0
718,3321,1.0
815,3321,1.0
850,3321,1.0
851,3321,4.0
852,3321,3.0
907,3321,3.0
930,3321,2.0
960,3321,2.0
1046,3321,4.0
1061,3321,3.0
1076,3321,1.0
1134,3321,1.0
1140,3321,2.0
1167,3321,1.0
1202,3321,4.0
1260,3321,2.0
1289,3321,4.0
1406,3321,4.0
1455,3321,1.0
1482,3321,2.0
1488,3321,4.0
1600,3321,2.0
1615,3321,4.0
1668,3321,3.0
1744,3321,4.0
1803,3321,4.0
1832,3321,3.0
1845,3321,2.0
1848,3321,1.0
1868,3321,1.0
1884,3321,2.0
1901,3321,4.0
1952,3321,1.0
1983,3321,1.0
2014,3321,1.0
2053,3321,1.0
2198,3321,1.0
2212,3321,3.0
2243,3321,1.0
2251,3321,4.0
2284,3321,3.0
2290,3321,4.0
2352,3321,2.0
2356,3321,2.0
2366,3321,3.0
2375,3321,3.0
2430,3321,4.0
2460,3321,3.0
2528,3321,4.0
2532,3321,4.0
2658,3321,2.0
2749,3321,1.0
2756,3321,1.0
2757,3321,3.0
2794,3321,3.0
2886,3321,4.0
2913,3321,5.0
2931,3321,1.0
2955,3321,2.0
3069,3321,1.0
3084,3321,1.0
3147,3321,4.0
3151,3321,4.0
3165,3321,4.0
3192,3321,2.0
3196,3321,1.0
3200,3321,1.0
3229,3321,2.0
3232,3321,3.0
3237,3321,1.0
3274,3321,4.0
3285,3321,4.0
3290,3321,5.0
3301,3321,1.0
3538,3321,4.0
3541,3321,4.0
3559,3321,1.0
3587,3321,4.0
3638,3321,4.0
3670,3321,4.0
3702,3321,1.0
3740,3321,3.0
3743,3321,1.0
3824,3321,4.0
3890,3321,1.0
3903,3321,1.0
3928,3321,2.0
4049,3321,1.0
4064,3321,3.0
4122,3321,1.0
4189,3321,1.0
4207,3321,4.0
4283,3321,2.0
4359,3321,1.0
4405,3321,4.0
4468,3321,4.0
4485,3321,3.0
4546,3321,1.0
4552,3321,4.0
4563,3321,1.0
4569,3321,2.0
4574,3321,1.0
4640,3321,5.0
4685,3321,4.0
4761,3321,4.0
4847,3321,4.0
4852,3321,3.0
4876,3321,2.0
4902,3321,3.0
8,3363,2.0
111,3363,1.0
127,3363,4.0
156,3363,3.0
359,3363,5.0
723,3363,1.0
761,3363,1.0
992,3363,2.0
1367,3363,3.0
1615,3363,4.0
1744,3363,2.0
1803,3363,4.0
1832,3363,5.0
1851,3363,3.0
2015,3363,4.0
2342,3363,4.0
2356,3363,3.0
2430,3363,5.0
2643,3363,4.0
2660,3363,5.0
2731,3363,3.0
2866,3363,1.0
2913,3363,5.0
2954,3363,5.0
3151,3363,2.0
3253,3363,5.0
3290,3363,2.0
3326,3363,1.0
3355,3363,4.0
3418,3363,4.0
3538,3363,4.0
3541,3363,1.0
3638,3363,3.0
3670,3363,3.0
3740,3363,4.0
3742,3363,4.0
3889,3363,4.0
3893,3363,3.0
3914,3363,5.0
3928,3363,5.0
4049,3363,5.0
4257,3363,4.0
4432,3363,4.0
4586,3363,5.0
4847,3363,3.0
156,3458,3.0
237,3458,4.0
442,3458,3.0
797,3458,4.0
907,3458,5.0
949,3458,4.0
1104,3458,2.0
1289,3458,1.0
1305,3458,3.0
1367,3458,3.0
1406,3458,1.0
1744,3458,3.0
1832,3458,4.0
1851,3458,4.0
1967,3458,4.0
2015,3458,4.0
2028,3458,4.0
2043,3458,4.0
2342,3458,3.0
2460,3458,3.0
2512,3458,3.0
2518,3458,2.0
2532,3458,3.0
2552,3458,3.0
2660,3458,3.0
2905,3458,3.0
2913,3458,4.0
2955,3458,3.0
2985,3458,4.0
3147,3458,4.0
3151,3458,3.0
3164,3458,4.0
3165,3458,3.0
3253,3458,3.0
3269,3458,3.0
3290,3458,4.0
3355,3458,5.0
3538,3458,2.0
3733,3458,3.0
3740,3458,4.0
3742,3458,4.0
3824,3458,3.0
3893,3458,3.0
4485,3458,4.0
4586,3458,3.0
4627,3458,3.0
4640,3458,3.0
4761,3458,2.0
4847,3458,3.0
4849,3458,3.0
4852,3458,3.0
127,3595,1.0
395,3595,5.0
636,3595,4.0
911,3595,2.0
1202,3595,5.0
1289,3595,1.0
1305,3595,4.0
1406,3595,1.0
1425,3595,3.0
1615,3595,4.0
1744,3595,4.0
2043,3595,2.0
2342,3595,4.0
2532,3595,4.0
2621,3595,2.0
2640,3595,3.0
2660,3595,4.0
2675,3595,2.0
2755,3595,4.0
2757,3595,5.0
2861,3595,5.0
2905,3595,3.0
2913,3595,4.0
2954,3595,2.0
2955,3595,4.0
3151,3595,1.0
3165,3595,3.0
3253,3595,2.0
3269,3595,4.0
3290,3595,5.0
3355,3595,2.0
3541,3595,3.0
3638,3595,1.0
3740,3595,4.0
3742,3595,4.0
3928,3595,5.0
4144,3595,2.0
4346,3595,1.0
4385,3595,4.0
4405,3595,4.0
4432,3595,4.0
4546,3595,2.0
4586,3595,1.0
4640,3595,4.0
4761,3595,3.0
4847,3595,4.0
4849,3595,4.0
8,3604,3.0
122,3604,3.0
305,3604,3.0
442,3604,4.0
443,3604,4.0
723,3604,3.0
1046,3604,3.0
1140,3604,2.0
1188,3604,3.0
1289,3604,2.0
1305,3604,5.0
1406,3604,4.0
1615,3604,3.0
1757,3604,4.0
2212,3604,3.0
2342,3604,5.0
2430,3604,3.0
2660,3604,4.0
2731,3604,4.0
2913,3604,4.0
3054,3604,5.0
3151,3604,1.0
3170,3604,4.0
3253,3604,3.0
3274,3604,3.0
3285,3604,3.0
3355,3604,4.0
3418,3604,3.0
3890,3604,3.0
4432,3604,3.0
4586,3604,5.0
4640,3604,3.0
4685,3604,3.0
4847,3604,4.0
398,3694,4.0
442,3694,3.0
606,3694,4.0
723,3694,1.0
851,3694,2.0
907,3694,3.0
1305,3694,3.0
1367,3694,4.0
1406,3694,2.0
1615,3694,3.0
1825,3694,4.0
1832,3694,4.0
1848,3694,4.0
1901,3694,2.0
1967,3694,5.0
2015,3694,3.0
2043,3694,3.0
2430,3694,4.0
2460,3694,2.0
2512,3694,4.0
2528,3694,3.0
2659,3694,1.0
2675,3694,3.0
2866,3694,1.0
2913,3694,4.0
3043,3694,2.0
3151,3694,2.0
3220,3694,2.0
3253,3694,4.0
3269,3694,4.0
3290,3694,5.0
3326,3694,1.0
3355,3694,4.0
3538,3694,3.0
3541,3694,3.0
3587,3694,2.0
3590,3694,3.0
3638,3694,1.0
3740,3694,3.0
3742,3694,4.0
3824,3694,2.0
3955,3694,3.0
4432,3694,2.0
4485,3694,4.0
4496,3694,2.0
4685,3694,2.0
28,3718,4.0
111,3718,3.0
443,3718,3.0
1046,3718,3.0
1100,3718,1.0
1305,3718,3.0
1367,3718,3.0
2015,3718,3.0
2342,3718,3.0
2510,3718,3.0
2660,3718,4.0
2749,3718,3.0
3135,3718,2.0
3253,3718,3.0
3638,3718,2.0
3742,3718,3.0
3944,3718,3.0
4441,3718,3.0
4496,3718,4.0
4563,3718,3.0
323,3798,3.0
398,3798,3.0
634,3798,5.0
1202,3798,2.0
1252,3798,3.0
1289,3798,1.0
1367,3798,2.0
1615,3798,3.0
1744,3798,2.0
1832,3798,3.0
2028,3798,3.0
2430,3798,3.0
2532,3798,5.0
2955,3798,2.0
3151,3798,3.0
3165,3798,4.0
3237,3798,1.0
3253,3798,4.0
3355,3798,4.0
3541,3798,3.0
3670,3798,2.0
3824,3798,4.0
3881,3798,3.0
3893,3798,3.0
4049,3798,4.0
4122,3798,3.0
4207,3798,2.0
4441,3798,5.0
442,3870,4.0
636,3870,3.0
1123,3870,4.0
1202,3870,4.0
1289,3870,2.0
1367,3870,3.0
1406,3870,3.0
1615,3870,3.0
1744,3870,4.0
1901,3870,3.0
2342,3870,4.0
2913,3870,5.0
3151,3870,4.0
3165,3870,3.0
3269,3870,5.0
3290,3870,5.0
3355,3870,2.0
3541,3870,5.0
3638,3870,3.0
3824,3870,5.0
3890,3870,3.0
4432,3870,4.0
4640,3870,3.0
4761,3870,3.0
28,3998,5.0
111,3998,4.0
122,3998,5.0
267,3998,4.0
305,3998,5.0
359,3998,4.0
361,3998,5.0
417,3998,5.0
442,3998,5.0
577,3998,5.0
636,3998,5.0
642,3998,5.0
681,3998,4.0
723,3998,4.0
851,3998,5.0
1046,3998,5.0
1100,3998,5.0
1104,3998,5.0
1123,3998,5.0
1140,3998,5.0
1146,3998,5.0
1202,3998,2.0
1256,3998,5.0
1289,3998,5.0
1406,3998,5.0
1615,3998,4.0
1744,3998,5.0
1757,3998,5.0
1803,3998,5.0
1884,3998,5.0
1944,3998,5.0
1983,3998,5.0
2251,3998,5.0
2290,3998,5.0
2342,3998,5.0
2430,3998,5.0
2503,3998,5.0
2528,3998,5.0
2601,3998,4.0
2660,3998,5.0
2675,3998,4.0
2731,3998,5.0
2757,3998,5.0
2861,3998,5.0
2939,3998,5.0
2955,3998,3.0
3043,3998,4.0
3147,3998,5.0
3151,3998,5.0
3165,3998,3.0
3326,3998,5.0
3418,3998,5.0
3541,3998,5.0
3638,3998,5.0
3670,3998,5.0
3743,3998,5.0
3862,3998,5.0
3890,3998,5.0
3893,3998,3.0
4299,3998,4.0
4394,3998,5.0
4405,3998,4.0
4432,3998,5.0
4468,3998,4.0
4546,3998,5.0
4640,3998,5.0
4685,3998,5.0
4761,3998,5.0
4847,3998,5.0
4932,3998,5.0
28,4057,4.0
361,4057,4.0
442,4057,5.0
1104,4057,4.0
1202,4057,5.0
1406,4057,3.0
1425,4057,4.0
1615,4057,4.0
1744,4057,4.0
1803,4057,4.0
1983,4057,4.0
2290,4057,5.0
2342,4057,4.0
2430,4057,5.0
2460,4057,2.0
2675,4057,2.0
2755,4057,3.0
3165,4057,4.0
3192,4057,3.0
3232,4057,4.0
3274,4057,4.0
3285,4057,4.0
3538,4057,3.0
3638,4057,3.0
3670,4057,3.0
3893,4057,3.0
3903,4057,4.0
4432,4057,4.0
4640,4057,5.0
4761,4057,4.0
4847,4057,4.0
4932,4057,5.0
111,4247,1.0
361,4247,5.0
442,4247,4.0
443,4247,4.0
1305,4247,2.0
1367,4247,4.0
1482,4247,2.0
1615,4247,4.0
2015,4247,4.0
2528,4247,4.0
2643,4247,2.0
2660,4247,4.0
2913,4247,5.0
2988,4247,1.0
3170,4247,3.0
3355,4247,3.0
4432,4247,3.0
4496,4247,4.0
4546,4247,3.0
4640,4247,5.0
4847,4247,5.0
4932,4247,3.0
28,4306,3.0
1202,4306,3.0
1406,4306,3.0
1425,4306,4.0
1744,4306,3.0
1757,4306,3.0
1901,4306,2.0
1983,4306,3.0
2290,4306,3.0
2430,4306,4.0
2640,4306,2.0
2660,4306,3.0
2755,4306,2.0
2757,4306,3.0
2913,4306,4.0
3084,4306,4.0
