13887,11462,3.0
14198,11462,4.0
10774,11540,3.0
12293,11540,5.0
13636,11540,5.0
14407,11540,4.0
14484,11540,4.0
15234,11583,3.0
3541,11676,4.0
8512,11676,3.0
6523,11734,4.0
15662,11734,4.0
851,11796,1.0
1832,11796,5.0
2512,11796,3.0
3590,11796,3.0
3889,11796,4.0
4432,11796,3.0
11888,11796,4.0
12243,11796,4.0
13651,11796,4.0
14320,11796,5.0
15234,11796,1.0
6287,11826,3.0
8915,11826,3.0
11182,11826,3.0
15955,11826,3.0
10109,12253,4.0
10835,12253,4.0
11812,12253,4.0
16344,12253,4.0
9617,12798,3.0
28,12812,4.0
1046,12812,3.0
1092,12812,4.0
3824,12812,3.0
5814,12812,2.0
14457,12812,3.0
15836,12812,3.0
16082,12812,4.0
16262,12812,3.0
16589,12812,3.0
17324,12812,4.0
10561,12876,5.0
13887,12876,5.0
15712,12876,5.0
2643,13013,4.0
10721,13013,3.0
15592,13013,3.0
16606,13013,4.0
3824,13197,3.0
14317,13197,3.0
16262,13197,3.0
1406,13227,2.0
1848,13227,1.0
3541,13227,1.0
8851,13227,1.0
11213,13227,1.0
851,13266,4.0
3824,13266,2.0
4586,13266,4.0
6287,13266,5.0
12246,13266,3.0
13636,13266,4.0
13887,13266,4.0
15216,13266,1.0
16147,13266,1.0
2212,13333,4.0
5327,13333,3.0
636,13432,4.0
1406,13432,3.0
1901,13432,4.0
3290,13432,3.0
5556,13432,3.0
6556,13432,2.0
12232,13432,3.0
10429,13462,3.0
16147,13462,3.0
1615,13586,3.0
3890,13586,3.0
4876,13586,3.0
11317,13586,3.0
4207,13620,5.0
5651,13620,3.0
13651,13620,3.0
14317,13620,4.0
14484,13620,3.0
2430,13843,3.0
5220,13843,2.0
10947,13843,5.0
13614,13843,4.0
4552,13856,4.0
2640,13891,4.0
9728,13891,3.0
17324,13891,4.0
5604,13938,3.0
13651,13938,3.0
6408,14081,3.0
14209,14081,4.0
2212,14164,3.0
2675,14164,1.0
3538,14164,3.0
5651,14164,3.0
8596,14164,5.0
10080,14164,5.0
15568,14164,1.0
6287,14185,5.0
14209,14185,2.0
16784,14185,4.0
1615,14189,5.0
12497,14189,4.0
14203,14189,4.0
9728,14403,2.0
3824,14642,3.0
5897,14642,3.0
6315,14642,5.0
6556,14642,4.0
13015,14642,4.0
13787,14642,3.0
3290,14682,3.0
14177,14682,4.0
2235,14690,2.0
2955,14690,4.0
5877,14690,3.0
7919,14690,3.0
17554,14690,3.0
3151,14704,5.0
5963,14704,5.0
12246,14704,5.0
3290,14728,5.0
3638,14728,3.0
6408,14728,3.0
14203,14728,3.0
15496,14728,4.0
7991,14756,4.0
1744,14817,4.0
3165,14817,4.0
4432,14817,3.0
13107,14817,5.0
11496,15104,2.0
4761,15191,4.0
10774,15191,2.0
12778,15191,5.0
13015,15191,4.0
17358,15191,2.0
2043,15217,4.0
2290,15217,5.0
6872,15217,4.0
7511,15217,4.0
1744,15233,3.0
13636,15233,5.0
13787,15233,4.0
14484,15233,3.0
5025,15402,3.0
13887,15402,4.0
17324,15402,5.0
1853,15420,3.0
6988,15420,2.0
10835,15420,3.0
4485,15425,3.0
11888,15425,4.0
14248,15425,2.0
17324,15425,4.0
5025,15458,4.0
11567,15458,3.0
14459,15458,4.0
15576,15458,3.0
1983,15732,4.0
3541,15732,4.0
3862,15732,3.0
9528,15732,5.0
14484,15732,1.0
1832,15737,4.0
3135,15737,3.0
6287,15737,4.0
11376,15737,2.0
14198,15737,5.0
17104,15737,1.0
1832,15814,3.0
2342,15814,4.0
6336,15814,4.0
2342,15880,4.0
3355,15880,4.0
1406,16029,5.0
17574,16029,4.0
3290,16051,4.0
3538,16051,3.0
4546,16051,3.0
11775,16051,4.0
11829,16051,3.0
12497,16051,3.0
5651,16074,4.0
1615,16272,3.0
5008,16272,3.0
5311,16272,2.0
6467,16272,3.0
6556,16272,3.0
7067,16272,3.0
7445,16272,5.0
7726,16272,2.0
11330,16272,2.0
12292,16272,3.0
13288,16272,2.0
13680,16272,3.0
13748,16272,3.0
16731,16272,4.0
16970,16272,3.0
17324,16272,3.0
1851,16273,3.0
2866,16273,4.0
3538,16273,4.0
6318,16273,3.0
11908,16273,3.0
13633,16273,3.0
13887,16273,4.0
14203,16273,4.0
14272,16273,5.0
16286,16273,4.0
4485,16287,3.0
5760,16287,3.0
6315,16287,4.0
12293,16287,5.0
15234,16287,5.0
16169,16287,4.0
359,16355,4.0
15122,16355,4.0
5025,16386,3.0
10082,16386,3.0
10889,16386,4.0
15033,16386,3.0
6556,16475,3.0
13748,16475,2.0
15246,16475,4.0
3151,16479,5.0
8851,16479,5.0
15234,16479,3.0
16869,16479,1.0
1104,16558,4.0
1983,16558,2.0
5760,16558,5.0
12293,16558,5.0
15836,16558,4.0
1853,16565,4.0
2532,16565,4.0
3928,16565,1.0
4049,16565,1.0
6408,16565,4.0
12627,16565,2.0
13298,16565,4.0
5897,16581,3.0
15071,16581,5.0
851,16591,3.0
2658,16786,1.0
3290,16786,5.0
11182,16786,4.0
12280,16786,4.0
16147,16786,5.0
2757,17138,3.0
2866,17138,4.0
3862,17138,5.0
6408,17138,4.0
11837,17138,3.0
1406,17186,2.0
5656,17186,4.0
1202,17189,3.0
12243,17189,5.0
16286,17189,4.0
16854,17189,4.0
849,17227,4.0
1140,17227,3.0
7511,17227,2.0
7607,17227,5.0
10429,17227,2.0
15582,17246,3.0
2251,17421,3.0
2660,17421,5.0
3232,17421,5.0
6971,17421,5.0
10712,17421,4.0
11340,17421,3.0
2235,17433,4.0
7238,17433,4.0
7517,17433,5.0
13451,17433,5.0
13927,17433,5.0
1202,17451,5.0
1289,17451,5.0
15962,17451,4.0
1803,17462,4.0
4496,17462,2.0
8526,17462,3.0
10846,17462,1.0
16889,17462,3.0
992,17587,4.0
9131,17587,3.0
12683,17587,3.0
6347,17634,3.0
6988,17634,4.0
17174,17634,3.0
2861,17691,5.0
3220,17691,3.0
9043,17691,1.0
16790,17691,2.0
323,17860,1.0
361,17860,3.0
7569,17860,3.0
13748,17860,2.0
1853,17864,3.0
4847,17864,5.0
5577,17864,4.0
6334,17864,4.0
6408,17864,5.0
6482,17864,3.0
8384,17864,2.0
9550,17864,1.0
14072,17864,4.0
2528,17890,2.0
2640,17890,3.0
4852,17890,3.0
7698,17890,3.0
8107,17890,3.0
14198,17890,4.0
8428,17916,5.0
12292,18103,4.0
6013,18106,1.0
11638,18106,1.0
6085,18108,4.0
6971,18108,5.0
8051,18108,3.0
12795,18108,3.0
14335,18108,5.0
9087,18279,4.0
10429,18360,5.0
15712,18360,4.0
1406,18415,5.0
2955,18415,2.0
9689,18415,5.0
12232,18415,3.0
14203,18415,3.0
5206,18426,3.0
5814,18426,2.0
6281,18426,2.0
8596,18426,4.0
13477,18426,3.0
16147,18426,5.0
4943,18432,4.0
17561,18432,3.0
10429,18739,4.0
6911,18786,4.0
8512,18786,1.0
9528,18786,5.0
111,18830,2.0
16707,18830,4.0
2773,18856,2.0
3326,18856,3.0
5562,18856,4.0
11376,18856,2.0
2430,18907,2.0
8512,18907,3.0
14144,18907,4.0
15657,18907,4.0
16788,18907,3.0
655,19080,3.0
5069,19080,4.0
4761,19106,3.0
6281,19106,2.0
6482,19106,5.0
6911,19106,2.0
8596,19106,2.0
12293,19106,4.0
15841,19106,4.0
8384,19117,3.0
8526,19117,5.0
16286,19117,5.0
1406,19121,2.0
13651,19121,4.0
14459,19121,4.0
1406,19318,2.0
2235,19318,1.0
2955,19318,4.0
6482,19318,3.0
11496,19318,2.0
4932,19475,5.0
14203,19475,3.0
15532,19475,4.0
4847,19573,4.0
14198,19573,5.0
15657,19573,5.0
3670,19596,4.0
4849,19915,3.0
8526,19915,4.0
2352,19930,3.0
5562,19930,3.0
11496,19930,3.0
14407,19930,4.0
3232,19938,4.0
6014,19938,3.0
11182,19938,3.0
11340,19938,3.0
16286,19938,3.0
3418,19970,4.0
8596,19970,5.0
9528,19970,5.0
16788,19970,2.0
14185,20217,5.0
11837,20223,5.0
13485,20223,4.0
2518,20328,4.0
2731,20328,1.0
6177,20328,4.0
14459,20350,3.0
4496,20392,3.0
9528,20392,3.0
9681,20392,2.0
10921,20392,3.0
13298,20392,1.0
1406,20461,3.0
4008,20461,2.0
1202,20634,3.0
6911,20634,4.0
7067,20634,2.0
15223,20634,4.0
4640,20658,5.0
6190,20658,3.0
7517,20658,5.0
16948,20658,3.0
3290,20774,3.0
5025,20774,4.0
5760,20774,5.0
6872,20774,4.0
15716,20774,3.0
16286,20774,3.0
3290,20814,4.0
8596,20814,5.0
443,20918,4.0
3824,21117,4.0
9617,21117,4.0
13015,21117,4.0
14459,21157,3.0
1615,21364,3.0
1853,21364,4.0
6347,21364,3.0
8051,21364,3.0
14137,21364,3.0
1406,21386,3.0
5656,21386,3.0
7517,21386,3.0
12232,21386,3.0
17085,21386,4.0
2015,21591,4.0
4432,21591,4.0
10774,21591,3.0
5814,21597,2.0
1615,21677,4.0
7511,21677,4.0
1202,21705,4.0
2356,21705,1.0
11888,21705,3.0
12243,21705,1.0
636,21823,4.0
1482,21823,2.0
3135,21823,3.0
4902,21823,4.0
6556,21823,3.0
8915,21823,3.0
9131,21823,2.0
10947,21823,5.0
14154,21823,4.0
14272,21823,3.0
14459,21823,2.0
15998,21823,2.0
16955,21823,3.0
17358,21823,3.0
8851,21953,3.0
9681,22018,4.0
15496,22018,4.0
3541,22663,2.0
4346,22663,3.0
4847,22663,5.0
5958,22663,3.0
13636,22663,3.0
14712,22663,2.0
6408,22670,4.0
7991,22670,3.0
9256,22670,3.0
9689,22670,5.0
10100,22670,4.0
15449,22670,4.0
15496,22670,3.0
16948,22670,4.0
7524,22709,4.0
16606,22709,4.0
17558,22709,2.0
361,22718,2.0
6336,22718,2.0
7145,22718,3.0
9043,22718,5.0
9752,22718,3.0
10712,22718,2.0
11286,22718,3.0
6085,22842,5.0
6408,22842,4.0
6482,22842,3.0
13015,22842,3.0
13519,22842,2.0
13651,22842,2.0
13748,22842,2.0
4640,22853,5.0
9528,22853,4.0
9617,22853,2.0
12232,22853,5.0
13298,22853,5.0
3269,23042,2.0
4761,23042,4.0
5814,23042,2.0
7067,23042,1.0
15409,23042,5.0
3541,23051,3.0
14185,23051,4.0
5760,23316,3.0
10080,23316,4.0
10428,23316,2.0
2284,23354,5.0
3824,23354,5.0
6971,23354,5.0
16169,23354,5.0
1046,23391,3.0
6287,23391,4.0
13015,23391,5.0
2043,23421,4.0
5069,23421,4.0
8512,23427,3.0
8596,23427,4.0
11080,23487,2.0
9699,23713,5.0
8029,23808,5.0
9728,23808,3.0
12010,24059,4.0
13686,24059,4.0
15475,24059,4.0
16147,24294,5.0
1202,24344,1.0
1832,24344,4.0
6988,24344,3.0
12184,24344,5.0
15464,24344,5.0
1406,24536,3.0
1744,24536,4.0
6291,24536,3.0
10947,24536,5.0
16707,24536,3.0
4640,24600,3.0
7991,24600,2.0
8851,24600,5.0
3274,24705,3.0
10712,24705,4.0
15576,24705,3.0
2621,24801,3.0
7736,24801,4.0
5069,24995,4.0
11812,24995,5.0
12355,24995,4.0
14712,24995,5.0
15816,24995,5.0
1252,25049,1.0
2430,25049,3.0
3541,25049,3.0
9728,25049,5.0
11673,25049,1.0
12232,25049,3.0
15496,25049,3.0
15712,25049,1.0
16670,25049,3.0
17725,25049,1.0
3893,25318,4.0
4847,25318,4.0
9043,25318,5.0
11182,25318,3.0
6347,25354,3.0
6482,25354,3.0
8448,25354,4.0
16790,25354,1.0
1803,25382,4.0
5814,25382,3.0
13015,25382,4.0
17085,25382,5.0
3165,25412,4.0
6408,25412,4.0
17085,25412,5.0
7544,25435,2.0
2913,25483,5.0
7186,25483,3.0
10321,25483,3.0
12280,25483,5.0
16948,25483,2.0
3290,25533,5.0
3538,25533,3.0
10835,25533,3.0
10921,25533,2.0
11888,25533,5.0
12232,25533,2.0
13636,25533,2.0
681,25592,2.0
305,25629,2.0
1367,25629,5.0
6971,25629,4.0
8699,25629,2.0
10255,25629,4.0
12293,25629,5.0
14643,25755,4.0
17324,25755,4.0
3743,25825,3.0
4847,25825,5.0
13651,25825,5.0
1615,26101,1.0
2316,26101,2.0
2659,26101,1.0
3326,26101,3.0
9423,26101,5.0
9798,26124,3.0
16150,26124,2.0
16169,26124,2.0
2130,26210,3.0
2532,26210,4.0
2640,26210,5.0
3541,26210,5.0
13614,26210,3.0
14198,26210,5.0
15808,26210,4.0
8512,26252,3.0
11182,26252,4.0
4640,26258,4.0
9528,26258,5.0
13651,26258,4.0
17324,26258,4.0
723,26334,1.0
5814,26334,2.0
1668,26517,5.0
4761,26517,4.0
9043,26517,1.0
15223,26592,2.0
1600,26674,3.0
6347,26674,3.0
1367,26756,5.0
2342,26756,4.0
5656,26756,3.0
3538,26757,5.0
15246,26757,5.0
1884,26762,3.0
3285,26762,4.0
10493,26762,2.0
12778,26762,5.0
16153,26762,2.0
48,27061,5.0
2660,27061,5.0
2789,27061,5.0
3269,27061,5.0
3903,27061,5.0
4876,27061,5.0
11347,27061,5.0
15816,27061,5.0
16232,27061,5.0
2988,27165,1.0
12497,27165,4.0
14248,27165,3.0
16915,27318,5.0
10774,27349,3.0
11080,27349,3.0
16572,27349,4.0
1289,27434,2.0
28,27753,4.0
1425,27753,4.0
2375,27753,5.0
10774,27753,5.0
12280,27753,4.0
13298,27753,3.0
14484,27753,3.0
5607,27870,3.0
6315,27870,3.0
17653,27870,3.0
15557,28277,4.0
5025,28338,3.0
7544,28338,4.0
10024,28338,3.0
10947,28338,5.0
15449,28338,4.0
4405,28346,4.0
6911,28643,2.0
17358,28643,3.0
2675,28656,4.0
8107,28656,4.0
13614,28656,4.0
14209,28656,3.0
4902,28658,4.0
14407,28658,2.0
14712,28658,3.0
17574,28658,3.0
8596,28825,4.0
7517,29000,4.0
12778,29000,3.0
14198,29000,4.0
16169,29000,2.0
2043,29185,4.0
3760,29185,4.0
11259,29185,5.0
17338,29185,4.0
2660,29231,5.0
12184,29231,4.0
11673,29236,3.0
2955,29362,4.0
5760,29362,5.0
10747,29362,2.0
12778,29362,5.0
14459,29362,3.0
14496,29362,4.0
2931,29395,3.0
10774,29395,5.0
12232,29395,3.0
4627,29431,2.0
11376,29706,3.0
14144,29706,5.0
647,29815,5.0
3326,29815,3.0
6347,29815,3.0
8889,29815,4.0
9717,29815,4.0
9728,29815,5.0
15033,29815,4.0
15582,29815,5.0
16082,29815,5.0
4876,29827,3.0
14484,29827,4.0
3285,29862,4.0
8384,29862,3.0
15816,29862,4.0
17725,29862,3.0
4932,29875,4.0
9689,29875,3.0
12293,29875,5.0
14407,29875,3.0
